LeaderID,ObsID,CountryCode,StartDate,EndDate,Year,TenureStart,TenureEnd,LeftOffice,Age,Female,LatinAm,Europe,Africa,Asia,MidEast
A2.5-8137,JPN-1964,740,9-Nov-64,31-Dec-64,1964,0,1,0,63,0,0,0,0,1,0
A2.5-8137,JPN-1964,740,1-Jan-65,31-Dec-65,1965,1,2,0,64,0,0,0,0,1,0
A2.5-8137,JPN-1964,740,1-Jan-66,31-Dec-66,1966,2,3,0,65,0,0,0,0,1,0
A2.5-8137,JPN-1964,740,1-Jan-67,31-Dec-67,1967,3,4,0,66,0,0,0,0,1,0
A2.5-8137,JPN-1964,740,1-Jan-68,31-Dec-68,1968,4,5,0,67,0,0,0,0,1,0
A2.5-8137,JPN-1964,740,1-Jan-69,31-Dec-69,1969,5,6,0,68,0,0,0,0,1,0
A2.5-8137,JPN-1964,740,1-Jan-70,31-Dec-70,1970,6,7,0,69,0,0,0,0,1,0
A2.5-8137,JPN-1964,740,1-Jan-71,31-Dec-71,1971,7,8,0,70,0,0,0,0,1,0
A2.5-8140,JPN-1972,740,6-Jul-72,31-Dec-72,1972,0,1,0,54,0,0,0,0,1,0
A2.5-8137,JPN-1964,740,1-Jan-72,5-Jul-72,1972,8,9,1,71,0,0,0,0,1,0
A2.5-8140,JPN-1972,740,1-Jan-73,31-Dec-73,1973,1,2,0,55,0,0,0,0,1,0
A2.5-8140,JPN-1972,740,1-Jan-74,9-Dec-74,1974,2,3,1,56,0,0,0,0,1,0
A2.5-8143,JPN-1974,740,9-Dec-74,31-Dec-74,1974,0,1,0,67,0,0,0,0,1,0
A2.5-8143,JPN-1974,740,1-Jan-75,31-Dec-75,1975,1,2,0,68,0,0,0,0,1,0
A2.5-8143,JPN-1974,740,1-Jan-76,24-Dec-76,1976,2,3,1,69,0,0,0,0,1,0
A2.5-8146,JPN-1976,740,24-Dec-76,31-Dec-76,1976,0,1,0,71,0,0,0,0,1,0
A2.5-8146,JPN-1976,740,1-Jan-77,31-Dec-77,1977,1,2,0,72,0,0,0,0,1,0
A2.5-8149,JPN-1978,740,7-Dec-78,31-Dec-78,1978,0,1,0,68,0,0,0,0,1,0
A2.5-8146,JPN-1976,740,1-Jan-78,7-Dec-78,1978,2,3,1,73,0,0,0,0,1,0
A2.5-8149,JPN-1978,740,1-Jan-79,31-Dec-79,1979,1,2,0,69,0,0,0,0,1,0
A2.5-8149,JPN-1978,740,1-Jan-80,12-Jun-80,1980,2,3,1,70,0,0,0,0,1,0
A2.5-8155,JPN-1980-2,740,17-Jul-80,31-Dec-80,1980,0,1,0,69,0,0,0,0,1,0
A2.5-8152,JPN-1980-1,740,12-Jun-80,17-Jul-80,1980,0,1,1,67,0,0,0,0,1,0
A2.5-8155,JPN-1980-2,740,1-Jan-81,31-Dec-81,1981,1,2,0,70,0,0,0,0,1,0
A2.5-8155,JPN-1980-2,740,1-Jan-82,26-Nov-82,1982,2,3,1,71,0,0,0,0,1,0
A2.5-8158,JPN-1982,740,26-Nov-82,31-Dec-82,1982,0,1,0,64,0,0,0,0,1,0
A2.5-8158,JPN-1982,740,1-Jan-83,31-Dec-83,1983,1,2,0,65,0,0,0,0,1,0
A2.5-8158,JPN-1982,740,1-Jan-84,31-Dec-84,1984,2,3,0,66,0,0,0,0,1,0
A2.5-8158,JPN-1982,740,1-Jan-85,31-Dec-85,1985,3,4,0,67,0,0,0,0,1,0
A2.5-8158,JPN-1982,740,1-Jan-86,31-Dec-86,1986,4,5,0,68,0,0,0,0,1,0
A2.5-8158,JPN-1982,740,1-Jan-87,6-Nov-87,1987,5,6,1,69,0,0,0,0,1,0
A2.5-8161,JPN-1987,740,6-Nov-87,31-Dec-87,1987,0,1,0,63,0,0,0,0,1,0
A2.5-8161,JPN-1987,740,1-Jan-88,31-Dec-88,1988,1,2,0,64,0,0,0,0,1,0
A2.5-8167,JPN-1989-2,740,9-Aug-89,31-Dec-89,1989,0,1,0,58,0,0,0,0,1,0
A2.5-8161,JPN-1987,740,1-Jan-89,2-Jun-89,1989,2,3,1,65,0,0,0,0,1,0
A2.5-8164,JPN-1989-1,740,2-Jun-89,9-Aug-89,1989,0,1,1,67,0,0,0,0,1,0
A2.5-8167,JPN-1989-2,740,1-Jan-90,31-Dec-90,1990,1,2,0,59,0,0,0,0,1,0
A2.5-8167,JPN-1989-2,740,1-Jan-91,6-Nov-91,1991,2,3,1,60,0,0,0,0,1,0
A2.5-8170,JPN-1991,740,6-Nov-91,31-Dec-91,1991,0,1,0,72,0,0,0,0,1,0
A2.5-8170,JPN-1991,740,1-Jan-92,31-Dec-92,1992,1,2,0,73,0,0,0,0,1,0
A2.5-8173,JPN-1993,740,9-Aug-93,31-Dec-93,1993,0,1,0,55,0,0,0,0,1,0
A2.5-8170,JPN-1991,740,1-Jan-93,9-Aug-93,1993,2,3,1,74,0,0,0,0,1,0
A2.5-8179,JPN-1994-2,740,29-Jun-94,31-Dec-94,1994,1,2,0,70,0,0,0,0,1,0
A2.5-8176,JPN-1994-1,740,25-Apr-94,29-Jun-94,1994,0,1,1,59,0,0,0,0,1,0
A2.5-8173,JPN-1993,740,1-Jan-94,25-Apr-94,1994,1,2,1,56,0,0,0,0,1,0
A2.5-8179,JPN-1994-2,740,1-Jan-95,31-Dec-95,1995,2,3,0,71,0,0,0,0,1,0
A2.5-8182,JPN-1996,740,11-Jan-96,31-Dec-96,1996,1,2,0,59,0,0,0,0,1,0
A2.5-8179,JPN-1994-2,740,1-Jan-96,11-Jan-96,1996,2,3,1,72,0,0,0,0,1,0
A2.5-8182,JPN-1996,740,1-Jan-97,31-Dec-97,1997,2,3,0,60,0,0,0,0,1,0
A2.5-8185,JPN-1998,740,30-Jul-98,31-Dec-98,1998,0,1,0,61,0,0,0,0,1,0
A2.5-8182,JPN-1996,740,1-Jan-98,30-Jul-98,1998,3,4,1,61,0,0,0,0,1,0
A2.5-8185,JPN-1998,740,1-Jan-99,31-Dec-99,1999,1,2,0,62,0,0,0,0,1,0
A2.5-8185,JPN-1998,740,1-Jan-00,2-Apr-00,2000,2,3,1,63,0,0,0,0,1,0
A2.5-8191,JPN-2000-2,740,5-Apr-00,31-Dec-00,2000,1,2,0,63,0,0,0,0,1,0
A2.5-8188,JPN-2000-1,740,2-Apr-00,5-Apr-00,2000,0,1,1,66,0,0,0,0,1,0
A2.5-8191,JPN-2000-2,740,1-Jan-01,26-Apr-01,2001,1,2,1,64,0,0,0,0,1,0
A2.5-8194,JPN-2001,740,26-Apr-01,31-Dec-01,2001,1,2,0,59,0,0,0,0,1,0
A2.5-8194,JPN-2001,740,1-Jan-02,31-Dec-02,2002,2,3,0,60,0,0,0,0,1,0
A2.5-8194,JPN-2001,740,1-Jan-03,31-Dec-03,2003,3,4,0,61,0,0,0,0,1,0
A2.5-8194,JPN-2001,740,1-Jan-04,31-Dec-04,2004,4,5,0,62,0,0,0,0,1,0
A2.5-8197,IND-1947,750,15-Aug-47,31-Dec-47,1947,0,1,0,58,0,0,0,0,1,0
A2.5-8197,IND-1947,750,1-Jan-48,31-Dec-48,1948,1,2,0,59,0,0,0,0,1,0
A2.5-8197,IND-1947,750,1-Jan-49,31-Dec-49,1949,2,3,0,60,0,0,0,0,1,0
A2.5-8197,IND-1947,750,1-Jan-50,31-Dec-50,1950,3,4,0,61,0,0,0,0,1,0
A2.5-8197,IND-1947,750,1-Jan-51,31-Dec-51,1951,4,5,0,62,0,0,0,0,1,0
A2.5-8197,IND-1947,750,1-Jan-52,31-Dec-52,1952,5,6,0,63,0,0,0,0,1,0
A2.5-8197,IND-1947,750,1-Jan-53,31-Dec-53,1953,6,7,0,64,0,0,0,0,1,0
A2.5-8197,IND-1947,750,1-Jan-54,31-Dec-54,1954,7,8,0,65,0,0,0,0,1,0
A2.5-8197,IND-1947,750,1-Jan-55,31-Dec-55,1955,8,9,0,66,0,0,0,0,1,0
A2.5-8197,IND-1947,750,1-Jan-56,31-Dec-56,1956,9,10,0,67,0,0,0,0,1,0
A2.5-8197,IND-1947,750,1-Jan-57,31-Dec-57,1957,10,11,0,68,0,0,0,0,1,0
A2.5-8197,IND-1947,750,1-Jan-58,31-Dec-58,1958,11,12,0,69,0,0,0,0,1,0
A2.5-8197,IND-1947,750,1-Jan-59,31-Dec-59,1959,12,13,0,70,0,0,0,0,1,0
A2.5-8197,IND-1947,750,1-Jan-60,31-Dec-60,1960,13,14,0,71,0,0,0,0,1,0
A2.5-8197,IND-1947,750,1-Jan-61,31-Dec-61,1961,14,15,0,72,0,0,0,0,1,0
A2.5-8197,IND-1947,750,1-Jan-62,31-Dec-62,1962,15,16,0,73,0,0,0,0,1,0
A2.5-8197,IND-1947,750,1-Jan-63,31-Dec-63,1963,16,17,0,74,0,0,0,0,1,0
A2.5-8200,IND-1964-1,750,27-May-64,9-Jun-64,1964,0,1,1,66,0,0,0,0,1,0
A2.5-8203,IND-1964-2,750,9-Jun-64,31-Dec-64,1964,1,2,0,60,0,0,0,0,1,0
A2.5-8197,IND-1947,750,1-Jan-64,27-May-64,1964,17,18,1,75,0,0,0,0,1,0
A2.5-8203,IND-1964-2,750,1-Jan-65,31-Dec-65,1965,2,3,0,61,0,0,0,0,1,0
A2.5-8209,IND-1966-2,750,24-Jan-66,31-Dec-66,1966,1,2,0,49,1,0,0,0,1,0
A2.5-8203,IND-1964-2,750,1-Jan-66,11-Jan-66,1966,2,3,1,62,0,0,0,0,1,0
A2.5-8206,IND-1966-1,750,11-Jan-66,24-Jan-66,1966,0,1,1,68,0,0,0,0,1,0
A2.5-8209,IND-1966-2,750,1-Jan-67,31-Dec-67,1967,2,3,0,50,1,0,0,0,1,0
A2.5-8209,IND-1966-2,750,1-Jan-68,31-Dec-68,1968,3,4,0,51,1,0,0,0,1,0
A2.5-8209,IND-1966-2,750,1-Jan-69,31-Dec-69,1969,4,5,0,52,1,0,0,0,1,0
A2.5-8209,IND-1966-2,750,1-Jan-70,31-Dec-70,1970,5,6,0,53,1,0,0,0,1,0
A2.5-8209,IND-1966-2,750,1-Jan-71,31-Dec-71,1971,6,7,0,54,1,0,0,0,1,0
A2.5-8209,IND-1966-2,750,1-Jan-72,31-Dec-72,1972,7,8,0,55,1,0,0,0,1,0
A2.5-8209,IND-1966-2,750,1-Jan-73,31-Dec-73,1973,8,9,0,56,1,0,0,0,1,0
A2.5-8209,IND-1966-2,750,1-Jan-74,31-Dec-74,1974,9,10,0,57,1,0,0,0,1,0
A2.5-8209,IND-1966-2,750,1-Jan-75,31-Dec-75,1975,10,11,0,58,1,0,0,0,1,0
A2.5-8209,IND-1966-2,750,1-Jan-76,31-Dec-76,1976,11,12,0,59,1,0,0,0,1,0
A2.5-8212,IND-1977,750,24-Mar-77,31-Dec-77,1977,1,2,0,81,0,0,0,0,1,0
A2.5-8209,IND-1966-2,750,1-Jan-77,22-Mar-77,1977,11,12,1,60,1,0,0,0,1,0
A2.5-8212,IND-1977,750,1-Jan-78,31-Dec-78,1978,2,3,0,82,0,0,0,0,1,0
A2.5-8212,IND-1977,750,1-Jan-79,15-Jun-79,1979,2,3,1,83,0,0,0,0,1,0
A2.5-8215,IND-1979,750,28-Jul-79,31-Dec-79,1979,0,1,0,77,0,0,0,0,1,0
A2.5-8218,IND-1980,750,14-Jan-80,31-Dec-80,1980,1,2,0,63,1,0,0,0,1,0
A2.5-8215,IND-1979,750,1-Jan-80,14-Jan-80,1980,0,1,1,78,0,0,0,0,1,0
A2.5-8218,IND-1980,750,1-Jan-81,31-Dec-81,1981,2,3,0,64,1,0,0,0,1,0
A2.5-8218,IND-1980,750,1-Jan-82,31-Dec-82,1982,3,4,0,65,1,0,0,0,1,0
A2.5-8218,IND-1980,750,1-Jan-83,31-Dec-83,1983,4,5,0,66,1,0,0,0,1,0
A2.5-8221,IND-1984,750,31-Oct-84,31-Dec-84,1984,0,1,0,40,0,0,0,0,1,0
A2.5-8218,IND-1980,750,1-Jan-84,31-Oct-84,1984,5,6,1,67,1,0,0,0,1,0
A2.5-8221,IND-1984,750,1-Jan-85,31-Dec-85,1985,1,2,0,41,0,0,0,0,1,0
A2.5-8221,IND-1984,750,1-Jan-86,31-Dec-86,1986,2,3,0,42,0,0,0,0,1,0
A2.5-8221,IND-1984,750,1-Jan-87,31-Dec-87,1987,3,4,0,43,0,0,0,0,1,0
A2.5-8221,IND-1984,750,1-Jan-88,31-Dec-88,1988,4,5,0,44,0,0,0,0,1,0
A2.5-8224,IND-1989,750,2-Dec-89,31-Dec-89,1989,0,1,0,58,0,0,0,0,1,0
A2.5-8221,IND-1984,750,1-Jan-89,2-Dec-89,1989,5,6,1,45,0,0,0,0,1,0
A2.5-8224,IND-1989,750,1-Jan-90,10-Nov-90,1990,1,2,1,59,0,0,0,0,1,0
A2.5-8227,IND-1990,750,10-Nov-90,31-Dec-90,1990,0,1,0,63,0,0,0,0,1,0
A2.5-8230,IND-1991,750,21-Jun-91,31-Dec-91,1991,1,2,0,70,0,0,0,0,1,0
A2.5-8227,IND-1990,750,1-Jan-91,21-Jun-91,1991,1,2,1,64,0,0,0,0,1,0
A2.5-8230,IND-1991,750,1-Jan-92,31-Dec-92,1992,2,3,0,71,0,0,0,0,1,0
A2.5-8230,IND-1991,750,1-Jan-93,31-Dec-93,1993,3,4,0,72,0,0,0,0,1,0
A2.5-8230,IND-1991,750,1-Jan-94,31-Dec-94,1994,4,5,0,73,0,0,0,0,1,0
A2.5-8230,IND-1991,750,1-Jan-95,31-Dec-95,1995,5,6,0,74,0,0,0,0,1,0
A2.5-8230,IND-1991,750,1-Jan-96,16-May-96,1996,5,6,1,75,0,0,0,0,1,0
A2.5-8236,IND-1996-2,750,1-Jun-96,31-Dec-96,1996,1,2,0,63,0,0,0,0,1,0
A2.5-8233,IND-1996-1,750,16-May-96,1-Jun-96,1996,0,1,1,72,0,0,0,0,1,0
A2.5-8239,IND-1997,750,21-Apr-97,31-Dec-97,1997,1,2,0,78,0,0,0,0,1,0
A2.5-8236,IND-1996-2,750,1-Jan-97,21-Apr-97,1997,1,2,1,64,0,0,0,0,1,0
A2.5-8239,IND-1997,750,1-Jan-98,19-Mar-98,1998,1,2,1,79,0,0,0,0,1,0
A2.5-8242,IND-1998,750,19-Mar-98,31-Dec-98,1998,1,2,0,74,0,0,0,0,1,0
A2.5-8242,IND-1998,750,1-Jan-99,31-Dec-99,1999,2,3,0,75,0,0,0,0,1,0
A2.5-8242,IND-1998,750,1-Jan-00,31-Dec-00,2000,3,4,0,76,0,0,0,0,1,0
A2.5-8242,IND-1998,750,1-Jan-01,31-Dec-01,2001,4,5,0,77,0,0,0,0,1,0
A2.5-8242,IND-1998,750,1-Jan-02,31-Dec-02,2002,5,6,0,78,0,0,0,0,1,0
A2.5-8242,IND-1998,750,1-Jan-03,31-Dec-03,2003,6,7,0,79,0,0,0,0,1,0
A2.5-8242,IND-1998,750,1-Jan-04,22-May-04,2004,6,7,0,80,0,0,0,0,1,0
A2.5-8245,IND-2004,750,22-May-04,31-Dec-04,2004,1,2,0,72,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,21-Aug-26,31-Dec-26,1926,0,1,0,24,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-27,31-Dec-27,1927,1,2,0,25,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-28,31-Dec-28,1928,2,3,0,26,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-29,31-Dec-29,1929,3,4,0,27,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-30,31-Dec-30,1930,4,5,0,28,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-31,31-Dec-31,1931,5,6,0,29,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-32,31-Dec-32,1932,6,7,0,30,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-33,31-Dec-33,1933,7,8,0,31,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-34,31-Dec-34,1934,8,9,0,32,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-35,31-Dec-35,1935,9,10,0,33,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-36,31-Dec-36,1936,10,11,0,34,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-37,31-Dec-37,1937,11,12,0,35,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-38,31-Dec-38,1938,12,13,0,36,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-39,31-Dec-39,1939,13,14,0,37,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-40,31-Dec-40,1940,14,15,0,38,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-41,31-Dec-41,1941,15,16,0,39,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-42,31-Dec-42,1942,16,17,0,40,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-43,31-Dec-43,1943,17,18,0,41,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-44,31-Dec-44,1944,18,19,0,42,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-45,31-Dec-45,1945,19,20,0,43,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-46,31-Dec-46,1946,20,21,0,44,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-47,31-Dec-47,1947,21,22,0,45,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-48,31-Dec-48,1948,22,23,0,46,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-49,31-Dec-49,1949,23,24,0,47,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-50,31-Dec-50,1950,24,25,0,48,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-51,31-Dec-51,1951,25,26,0,49,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,24-Mar-52,31-Dec-52,1952,1,2,0,23,0,0,0,0,1,0
A2.5-8248,BHU-1926,760,1-Jan-52,24-Mar-52,1952,26,27,1,50,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,1-Jan-53,31-Dec-53,1953,2,3,0,24,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,1-Jan-54,31-Dec-54,1954,3,4,0,25,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,1-Jan-55,31-Dec-55,1955,4,5,0,26,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,1-Jan-56,31-Dec-56,1956,5,6,0,27,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,1-Jan-57,31-Dec-57,1957,6,7,0,28,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,1-Jan-58,31-Dec-58,1958,7,8,0,29,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,1-Jan-59,31-Dec-59,1959,8,9,0,30,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,1-Jan-60,31-Dec-60,1960,9,10,0,31,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,1-Jan-61,31-Dec-61,1961,10,11,0,32,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,1-Jan-62,31-Dec-62,1962,11,12,0,33,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,1-Jan-63,31-Dec-63,1963,12,13,0,34,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,1-Jan-64,31-Dec-64,1964,13,14,0,35,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,1-Jan-65,31-Dec-65,1965,14,15,0,36,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,1-Jan-66,31-Dec-66,1966,15,16,0,37,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,1-Jan-67,31-Dec-67,1967,16,17,0,38,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,1-Jan-68,31-Dec-68,1968,17,18,0,39,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,1-Jan-69,31-Dec-69,1969,18,19,0,40,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,1-Jan-70,31-Dec-70,1970,19,20,0,41,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,1-Jan-71,31-Dec-71,1971,20,21,0,42,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,21-Jul-72,31-Dec-72,1972,0,1,0,17,0,0,0,0,1,0
A2.5-8251,BHU-1952,760,1-Jan-72,21-Jul-72,1972,20,21,1,43,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-73,31-Dec-73,1973,1,2,0,18,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-74,31-Dec-74,1974,2,3,0,19,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-75,31-Dec-75,1975,3,4,0,20,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-76,31-Dec-76,1976,4,5,0,21,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-77,31-Dec-77,1977,5,6,0,22,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-78,31-Dec-78,1978,6,7,0,23,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-79,31-Dec-79,1979,7,8,0,24,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-80,31-Dec-80,1980,8,9,0,25,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-81,31-Dec-81,1981,9,10,0,26,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-82,31-Dec-82,1982,10,11,0,27,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-83,31-Dec-83,1983,11,12,0,28,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-84,31-Dec-84,1984,12,13,0,29,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-85,31-Dec-85,1985,13,14,0,30,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-86,31-Dec-86,1986,14,15,0,31,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-87,31-Dec-87,1987,15,16,0,32,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-88,31-Dec-88,1988,16,17,0,33,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-89,31-Dec-89,1989,17,18,0,34,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-90,31-Dec-90,1990,18,19,0,35,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-91,31-Dec-91,1991,19,20,0,36,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-92,31-Dec-92,1992,20,21,0,37,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-93,31-Dec-93,1993,21,22,0,38,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-94,31-Dec-94,1994,22,23,0,39,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-95,31-Dec-95,1995,23,24,0,40,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-96,31-Dec-96,1996,24,25,0,41,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-97,31-Dec-97,1997,25,26,0,42,0,0,0,0,1,0
A2.5-8254,BHU-1972,760,1-Jan-98,20-Jul-98,1998,26,27,1,43,0,0,0,0,1,0
A2.5-8257,BHU-1998,760,20-Jul-98,31-Dec-98,1998,0,1,0,46,0,0,0,0,1,0
A2.5-8257,BHU-1998,760,1-Jan-99,9-Jul-99,1999,1,2,1,47,0,0,0,0,1,0
A2.5-8260,BHU-1999,760,9-Jul-99,31-Dec-99,1999,0,1,0,46,0,0,0,0,1,0
A2.5-8263,BHU-2000,760,20-Jul-00,31-Dec-00,2000,0,1,0,48,0,0,0,0,1,0
A2.5-8260,BHU-1999,760,1-Jan-00,20-Jul-00,2000,1,2,1,47,0,0,0,0,1,0
A2.5-8263,BHU-2000,760,1-Jan-01,8-Aug-01,2001,1,2,1,49,0,0,0,0,1,0
A2.5-8266,BHU-2001,760,8-Aug-01,31-Dec-01,2001,0,1,0,51,0,0,0,0,1,0
A2.5-8269,BHU-2002,760,14-Aug-02,31-Dec-02,2002,0,1,0,51,0,0,0,0,1,0
A2.5-8266,BHU-2001,760,1-Jan-02,14-Aug-02,2002,1,2,1,52,0,0,0,0,1,0
A2.5-8272,BHU-2003,760,30-Aug-03,31-Dec-03,2003,0,1,0,51,0,0,0,0,1,0
A2.5-8269,BHU-2002,760,1-Jan-03,30-Aug-03,2003,1,2,1,52,0,0,0,0,1,0
A2.5-8272,BHU-2003,760,1-Jan-04,18-Aug-04,2004,1,2,0,52,0,0,0,0,1,0
A2.5-8275,BHU-2004,760,18-Aug-04,31-Dec-04,2004,0,1,0,52,0,0,0,0,1,0
A2.5-8278,PAK-1947,770,15-Aug-47,31-Dec-47,1947,0,1,0,71,0,0,0,0,1,0
A2.5-8278,PAK-1947,770,1-Jan-48,11-Sep-48,1948,1,2,1,72,0,0,0,0,1,0
A2.5-8281,PAK-1948,770,11-Sep-48,31-Dec-48,1948,0,1,0,53,0,0,0,0,1,0
A2.5-8281,PAK-1948,770,1-Jan-49,31-Dec-49,1949,1,2,0,54,0,0,0,0,1,0
A2.5-8281,PAK-1948,770,1-Jan-50,31-Dec-50,1950,2,3,0,55,0,0,0,0,1,0
A2.5-8281,PAK-1948,770,1-Jan-51,16-Oct-51,1951,3,4,1,56,0,0,0,0,1,0
A2.5-8284,PAK-1951,770,17-Oct-51,31-Dec-51,1951,0,1,0,57,0,0,0,0,1,0
A2.5-8284,PAK-1951,770,1-Jan-52,31-Dec-52,1952,1,2,0,58,0,0,0,0,1,0
A2.5-8284,PAK-1951,770,1-Jan-53,17-Apr-53,1953,2,3,1,59,0,0,0,0,1,0
A2.5-8287,PAK-1953,770,17-Apr-53,31-Dec-53,1953,1,2,0,44,0,0,0,0,1,0
A2.5-8287,PAK-1953,770,1-Jan-54,31-Dec-54,1954,2,3,0,45,0,0,0,0,1,0
A2.5-8287,PAK-1953,770,1-Jan-55,8-Aug-55,1955,2,3,1,46,0,0,0,0,1,0
A2.5-8290,PAK-1955,770,11-Aug-55,31-Dec-55,1955,0,1,0,50,0,0,0,0,1,0
A2.5-8293,PAK-1956,770,12-Sep-56,31-Dec-56,1956,0,1,0,63,0,0,0,0,1,0
A2.5-8290,PAK-1955,770,1-Jan-56,12-Sep-56,1956,1,2,1,51,0,0,0,0,1,0
A2.5-8296,PAK-1957-1,770,17-Oct-57,16-Dec-57,1957,0,1,1,60,0,0,0,0,1,0
A2.5-8293,PAK-1956,770,1-Jan-57,17-Oct-57,1957,1,2,1,64,0,0,0,0,1,0
A2.5-8299,PAK-1957-2,770,16-Dec-57,31-Dec-57,1957,0,1,0,64,0,0,0,0,1,0
A2.5-8299,PAK-1957-2,770,1-Jan-58,7-Oct-58,1958,1,2,1,65,0,0,0,0,1,0
A2.5-8302,PAK-1958,770,7-Oct-58,31-Dec-58,1958,0,1,0,51,0,0,0,0,1,0
A2.5-8302,PAK-1958,770,1-Jan-59,31-Dec-59,1959,1,2,0,52,0,0,0,0,1,0
A2.5-8302,PAK-1958,770,1-Jan-60,31-Dec-60,1960,2,3,0,53,0,0,0,0,1,0
A2.5-8302,PAK-1958,770,1-Jan-61,31-Dec-61,1961,3,4,0,54,0,0,0,0,1,0
A2.5-8302,PAK-1958,770,1-Jan-62,31-Dec-62,1962,4,5,0,55,0,0,0,0,1,0
A2.5-8302,PAK-1958,770,1-Jan-63,31-Dec-63,1963,5,6,0,56,0,0,0,0,1,0
A2.5-8302,PAK-1958,770,1-Jan-64,31-Dec-64,1964,6,7,0,57,0,0,0,0,1,0
